,T,spd,pwr,g_1,g_2,g_3
1739,3583,1.6,5.6,100000.0,9900000000.0,9900000000.0
1740,3585,1.6,6.1,100000.0,9900000000.0,9900000000.0
1741,3587,1.6,6.5,100000.0,9900000000.0,9900000000.0
1742,3589,1.6,8.2,100000.0,9900000000.0,9900000000.0
1743,3591,1.6,8.0,100000.0,9900000000.0,9900000000.0
1744,3593,1.6,7.5,100000.0,9900000000.0,9900000000.0
1745,3595,1.6,6.1,100000.0,9900000000.0,9900000000.0
1746,3597,1.6,6.3,100000.0,9900000000.0,9900000000.0
1747,3599,1.6,6.1,100000.0,9900000000.0,9900000000.0
1748,3601,1.6,8.0,100000.0,9900000000.0,9900000000.0
1749,3603,1.6,6.1,100000.0,9900000000.0,9900000000.0
1750,3606,1.6,7.0,100000.0,9900000000.0,9900000000.0
1751,3608,1.6,6.1,100000.0,9900000000.0,9900000000.0
1752,3610,1.6,6.1,100000.0,9900000000.0,9900000000.0
1753,3612,1.6,6.1,100000.0,9900000000.0,9900000000.0
1754,3614,1.6,7.0,100000.0,9900000000.0,9900000000.0
1755,3616,1.6,6.1,100000.0,9900000000.0,9900000000.0
1756,3618,1.6,5.4,100000.0,9900000000.0,9900000000.0
1757,3620,1.6,6.1,100000.0,9900000000.0,9900000000.0
1758,3622,1.6,6.1,100000.0,9900000000.0,9900000000.0
1759,3624,1.6,7.3,100000.0,9900000000.0,9900000000.0
1760,3626,1.6,6.1,100000.0,9900000000.0,9900000000.0
1761,3628,1.6,8.2,100000.0,9900000000.0,9900000000.0
1762,3630,1.6,6.1,100000.0,9900000000.0,9900000000.0
1763,3632,1.6,7.5,100000.0,9900000000.0,9900000000.0
1764,3634,1.6,7.0,100000.0,9900000000.0,9900000000.0
1765,3636,1.6,5.4,100000.0,9900000000.0,9900000000.0
1766,3639,1.6,6.1,100000.0,9900000000.0,9900000000.0
1767,3641,1.6,6.1,100000.0,9900000000.0,9900000000.0
1768,3643,1.6,8.0,100000.0,9900000000.0,9900000000.0
1769,3645,1.6,6.1,100000.0,9900000000.0,9900000000.0
1770,3647,1.6,8.2,100000.0,9900000000.0,9900000000.0
1771,3649,1.6,7.5,100000.0,9900000000.0,9900000000.0
1772,3651,1.6,6.1,100000.0,9900000000.0,9900000000.0
1773,3653,1.6,8.0,100000.0,9900000000.0,9900000000.0
1774,3655,1.6,5.6,100000.0,9900000000.0,9900000000.0
1775,3657,1.6,8.0,100000.0,9900000000.0,9900000000.0
1776,3659,1.6,7.0,100000.0,9900000000.0,9900000000.0
1777,3661,1.6,7.3,100000.0,9900000000.0,9900000000.0
1778,3663,1.6,7.0,100000.0,9900000000.0,9900000000.0
1779,3665,1.6,6.1,100000.0,9900000000.0,9900000000.0
1780,3667,1.6,7.3,100000.0,9900000000.0,9900000000.0
1781,3669,1.6,7.5,100000.0,9900000000.0,9900000000.0
1782,3671,1.6,6.8,100000.0,9900000000.0,9900000000.0
1783,3674,1.6,8.0,100000.0,9900000000.0,9900000000.0
1784,3676,1.6,8.0,100000.0,9900000000.0,9900000000.0
1785,3678,1.6,7.5,100000.0,9900000000.0,9900000000.0
1786,3680,1.6,8.2,100000.0,9900000000.0,9900000000.0
1787,3682,1.6,7.5,100000.0,9900000000.0,9900000000.0
1788,3684,1.6,7.0,100000.0,9900000000.0,9900000000.0
1789,3686,1.6,7.5,100000.0,9900000000.0,9900000000.0
1790,3688,1.6,7.5,100000.0,9900000000.0,9900000000.0
1791,3690,1.6,6.5,100000.0,9900000000.0,9900000000.0
1792,3692,1.6,7.3,100000.0,9900000000.0,9900000000.0
1793,3694,1.6,7.0,100000.0,9900000000.0,9900000000.0
1794,3696,1.6,6.1,100000.0,9900000000.0,9900000000.0
1795,3698,1.6,6.8,100000.0,9900000000.0,9900000000.0
1796,3700,1.6,6.1,100000.0,9900000000.0,9900000000.0
1797,3702,1.6,8.0,100000.0,9900000000.0,9900000000.0
1798,3704,1.6,6.8,100000.0,9900000000.0,9900000000.0
1799,3706,1.6,8.0,100000.0,9900000000.0,9900000000.0
1800,3709,1.6,7.0,100000.0,9900000000.0,9900000000.0
1801,3711,1.6,6.3,100000.0,9900000000.0,9900000000.0
1802,3713,1.6,7.0,100000.0,9900000000.0,9900000000.0
1803,3715,1.6,6.1,100000.0,9900000000.0,9900000000.0
1804,3717,1.6,5.4,100000.0,9900000000.0,9900000000.0
1805,3719,1.6,7.5,100000.0,9900000000.0,9900000000.0
1806,3721,1.6,7.0,100000.0,9900000000.0,9900000000.0
1807,3723,1.6,7.0,100000.0,9900000000.0,9900000000.0
1808,3725,1.6,6.5,100000.0,9900000000.0,9900000000.0
1809,3727,1.6,7.5,100000.0,9900000000.0,9900000000.0
1810,3729,1.6,7.3,100000.0,9900000000.0,9900000000.0
1811,3731,1.6,7.3,100000.0,9900000000.0,9900000000.0
1812,3733,1.6,6.1,100000.0,9900000000.0,9900000000.0
1813,3735,1.6,7.5,100000.0,9900000000.0,9900000000.0
1814,3737,1.6,6.1,100000.0,9900000000.0,9900000000.0
1815,3739,1.6,8.0,100000.0,9900000000.0,9900000000.0
1816,3741,1.6,6.1,100000.0,9900000000.0,9900000000.0
1817,3744,1.6,7.3,100000.0,9900000000.0,9900000000.0
1818,3746,1.6,8.0,100000.0,9900000000.0,9900000000.0
1819,3748,1.6,8.0,100000.0,9900000000.0,9900000000.0
1820,3750,1.6,7.5,100000.0,9900000000.0,9900000000.0
1821,3752,1.6,6.1,100000.0,9900000000.0,9900000000.0
1822,3754,1.6,5.4,100000.0,9900000000.0,9900000000.0
1823,3756,1.6,7.5,100000.0,9900000000.0,9900000000.0
1824,3758,1.6,8.2,100000.0,9900000000.0,9900000000.0
1825,3760,1.6,7.0,100000.0,9900000000.0,9900000000.0
1826,3762,1.6,7.0,100000.0,9900000000.0,9900000000.0
1827,3764,1.6,8.0,100000.0,9900000000.0,9900000000.0
1828,3766,1.6,8.0,100000.0,9900000000.0,9900000000.0
1829,3768,1.6,6.3,100000.0,9900000000.0,9900000000.0
1830,3770,1.6,5.4,100000.0,9900000000.0,9900000000.0
1831,3772,1.6,8.2,100000.0,9900000000.0,9900000000.0
1832,3774,1.6,5.6,100000.0,9900000000.0,9900000000.0
1833,3776,1.6,7.0,100000.0,9900000000.0,9900000000.0
1834,3779,1.6,7.5,100000.0,9900000000.0,9900000000.0
1835,3781,1.6,6.1,100000.0,9900000000.0,9900000000.0
1836,3783,1.6,7.0,100000.0,9900000000.0,9900000000.0
1837,3785,1.6,7.0,100000.0,9900000000.0,9900000000.0
1838,3787,1.6,8.0,100000.0,9900000000.0,9900000000.0
1839,3789,1.6,5.4,100000.0,9900000000.0,9900000000.0
1840,3791,1.6,6.1,100000.0,9900000000.0,9900000000.0
1841,3793,1.6,6.1,100000.0,9900000000.0,9900000000.0
1842,3795,1.6,7.5,100000.0,9900000000.0,9900000000.0
1843,3797,1.6,6.8,100000.0,9900000000.0,9900000000.0
1844,3799,1.6,6.3,100000.0,9900000000.0,9900000000.0
1845,3801,1.6,7.3,100000.0,9900000000.0,9900000000.0
1846,3803,1.6,8.4,100000.0,9900000000.0,9900000000.0
1847,3805,1.6,7.5,100000.0,9900000000.0,9900000000.0
1848,3807,1.6,6.1,100000.0,9900000000.0,9900000000.0
1849,3809,1.6,5.4,100000.0,9900000000.0,9900000000.0
1850,3811,1.6,7.3,100000.0,9900000000.0,9900000000.0
1851,3814,1.6,7.3,100000.0,9900000000.0,9900000000.0
1852,3815,1.6,6.1,100000.0,9900000000.0,9900000000.0
1853,3818,1.6,8.0,100000.0,9900000000.0,9900000000.0
1854,3820,1.6,8.7,100000.0,9900000000.0,9900000000.0
1855,3822,1.6,8.0,100000.0,9900000000.0,9900000000.0
1856,3824,1.6,7.5,100000.0,9900000000.0,9900000000.0
1857,3826,1.6,8.0,100000.0,9900000000.0,9900000000.0
1858,3828,1.6,7.5,100000.0,9900000000.0,9900000000.0
1859,3830,1.6,6.1,100000.0,9900000000.0,9900000000.0
1860,3832,1.6,6.1,100000.0,9900000000.0,9900000000.0
1861,3834,1.6,5.4,100000.0,9900000000.0,9900000000.0
1862,3836,1.6,6.1,100000.0,9900000000.0,9900000000.0
1863,3838,1.6,6.1,100000.0,9900000000.0,9900000000.0
1864,3840,1.6,8.0,100000.0,9900000000.0,9900000000.0
1865,3842,1.6,7.5,100000.0,9900000000.0,9900000000.0
1866,3844,1.6,7.0,100000.0,9900000000.0,9900000000.0
1867,3846,1.6,8.7,100000.0,9900000000.0,9900000000.0
1868,3848,1.6,7.3,100000.0,9900000000.0,9900000000.0
1869,3851,1.6,7.0,100000.0,9900000000.0,9900000000.0
1870,3853,1.6,7.3,29749.0,9900000000.0,9900000000.0
1871,3855,1.6,7.3,11699.0,9900000000.0,9900000000.0
1872,3857,1.6,7.5,5575.5,9900000000.0,9900000000.0
1873,3859,1.6,6.1,2789.4,9900000000.0,9900000000.0
1874,3861,1.6,5.8,1548.5,9900000000.0,9900000000.0
1875,3863,1.6,5.4,923.56,9900000000.0,9900000000.0
1876,3865,1.6,7.0,520.24,9900000000.0,9900000000.0
1877,3867,1.6,6.1,301.16,9900000000.0,9900000000.0
1878,3869,1.6,8.4,186.57,9900000000.0,9900000000.0
1879,3871,1.6,6.8,121.56,9900000000.0,9900000000.0
1880,3873,1.6,8.0,85.309,9900000000.0,9900000000.0
1881,3875,1.6,6.1,66.144,9900000000.0,9900000000.0
1882,3877,1.6,6.1,51.244,9900000000.0,9900000000.0
1883,3879,1.6,7.5,42.248,9900000000.0,9900000000.0
1884,3881,1.6,6.8,35.759,9900000000.0,9900000000.0
1885,3884,1.6,6.3,31.517,9900000000.0,9900000000.0
1886,3885,1.6,8.2,28.4,9900000000.0,9900000000.0
1887,3888,1.6,6.8,25.857,9900000000.0,9900000000.0
1888,3890,1.6,7.5,24.403,9900000000.0,9900000000.0
1889,3892,1.6,6.1,22.697,9900000000.0,9900000000.0
1890,3894,1.6,6.3,21.287,9900000000.0,9900000000.0
1891,3896,1.6,6.1,20.406,9900000000.0,9900000000.0
1892,3898,1.6,6.1,19.641,9900000000.0,9900000000.0
1893,3900,1.6,6.1,18.98,9900000000.0,9900000000.0
1894,3902,1.6,6.1,18.46,9900000000.0,9900000000.0
1895,3904,1.6,5.4,17.91,9900000000.0,9900000000.0
1896,3906,1.6,8.2,17.364,9900000000.0,9900000000.0
1897,3908,1.6,7.0,17.046,9900000000.0,9900000000.0
1898,3910,1.6,7.5,16.599,9900000000.0,9900000000.0
1899,3912,1.6,7.3,16.268,9900000000.0,9900000000.0
1900,3914,1.6,7.3,15.753,9900000000.0,9900000000.0
1901,3916,1.6,7.3,15.447,9900000000.0,9900000000.0
1902,3919,1.6,7.3,15.281,9900000000.0,9900000000.0
1903,3921,1.6,7.5,15.038,9900000000.0,9900000000.0
1904,3923,1.6,6.1,14.809,9900000000.0,9900000000.0
1905,3925,1.6,6.1,14.566,9900000000.0,9900000000.0
1906,3927,1.6,8.0,14.4,9900000000.0,9900000000.0
1907,3929,1.6,7.5,14.169,9900000000.0,9900000000.0
1908,3931,1.6,6.1,14.013,9900000000.0,9900000000.0
1909,3933,1.6,6.3,13.781,9900000000.0,9900000000.0
1910,3935,1.6,6.1,13.622,9900000000.0,9900000000.0
1911,3937,1.6,7.5,13.456,9900000000.0,9900000000.0
1912,3939,1.6,6.1,13.216,9900000000.0,9900000000.0
1913,3941,1.6,7.3,13.056,9900000000.0,9900000000.0
1914,3943,1.6,8.4,12.9,9900000000.0,9900000000.0
1915,3945,1.6,6.8,12.744,9900000000.0,9900000000.0
1916,3947,1.6,6.1,12.512,9900000000.0,9900000000.0
1917,3949,1.6,7.3,12.428,9900000000.0,9900000000.0
1918,3951,1.6,7.3,12.272,9900000000.0,9900000000.0
1919,3954,1.6,7.7,12.028,9900000000.0,9900000000.0
1920,3956,1.6,6.5,11.956,9900000000.0,9900000000.0
1921,3958,1.6,8.2,11.8,9900000000.0,9900000000.0
1922,3960,1.6,6.3,11.689,9900000000.0,9900000000.0
1923,3962,1.6,6.1,11.617,9900000000.0,9900000000.0
1924,3964,1.6,6.3,11.499,9900000000.0,9900000000.0
1925,3966,1.6,7.3,11.381,9900000000.0,9900000000.0
1926,3968,1.6,7.3,11.261,9900000000.0,9900000000.0
1927,3970,1.6,7.3,11.207,9900000000.0,9900000000.0
1928,3972,1.6,6.1,11.09,9900000000.0,9900000000.0
1929,3974,1.6,6.1,11.026,9900000000.0,9900000000.0
1930,3976,1.6,6.3,10.899,9900000000.0,9900000000.0
1931,3978,1.6,8.2,10.845,9900000000.0,9900000000.0
1932,3980,1.6,8.0,10.725,9900000000.0,9900000000.0
1933,3982,1.6,7.5,10.671,9900000000.0,9900000000.0
1934,3984,1.6,5.4,10.608,9900000000.0,9900000000.0
1935,3986,1.6,6.1,10.49,9900000000.0,9900000000.0
1936,3989,1.6,7.3,10.434,9900000000.0,9900000000.0
1937,3990,1.6,8.2,10.307,9900000000.0,9900000000.0
1938,3993,1.6,6.3,10.26,9900000000.0,9900000000.0
1939,3995,1.6,7.0,10.196,9900000000.0,9900000000.0
1940,3997,1.6,8.2,10.072,9900000000.0,9900000000.0
1941,3999,1.6,7.5,10.015,9900000000.0,9900000000.0
1942,4001,1.6,8.2,9.9611,9900000000.0,9900000000.0
1943,4003,1.6,7.0,9.8341,9900000000.0,9900000000.0
1944,4005,1.6,6.1,9.78,9900000000.0,9900000000.0
1945,4007,1.6,7.5,9.6695,9900000000.0,9900000000.0
1946,4009,1.6,7.0,9.653,9900000000.0,9900000000.0
1947,4011,1.6,7.0,9.5966,9900000000.0,9900000000.0
1948,4013,1.6,6.1,9.5354,9900000000.0,9900000000.0
1949,4015,1.6,7.3,9.4155,9900000000.0,9900000000.0
1950,4017,1.6,8.0,9.3614,9900000000.0,9900000000.0
1951,4019,1.6,6.8,9.305,9900000000.0,9900000000.0
1952,4022,1.6,6.1,9.1804,9900000000.0,9900000000.0
1953,4024,1.6,7.5,9.1239,9900000000.0,9900000000.0
1954,4025,1.6,6.8,9.0604,9900000000.0,9900000000.0
1955,4028,1.6,7.0,8.9969,9900000000.0,9900000000.0
1956,4030,1.6,6.1,8.9358,9900000000.0,9900000000.0
1957,4032,1.6,6.1,8.8159,9900000000.0,9900000000.0
1958,4034,1.6,6.1,8.762,9900000000.0,9900000000.0
1959,4036,1.6,7.3,8.762,9900000000.0,9900000000.0
1960,4038,1.6,6.3,8.6745,9900000000.0,9900000000.0
1961,4040,1.6,6.1,8.6342,9900000000.0,9900000000.0
1962,4042,1.6,6.8,8.587,9900000000.0,9900000000.0
1963,4044,1.6,5.4,8.545,9900000000.0,9900000000.0
1964,4046,1.6,6.1,8.4978,9900000000.0,9900000000.0
1965,4048,1.6,6.8,8.4575,9900000000.0,9900000000.0
1966,4050,1.6,6.1,8.4155,9900000000.0,9900000000.0
1967,4052,1.6,7.3,8.37,9900000000.0,9900000000.0
1968,4055,1.6,7.0,8.328,9900000000.0,9900000000.0
1969,4057,1.6,5.8,8.2755,9900000000.0,9900000000.0
1970,4059,1.6,7.3,8.2335,9900000000.0,9900000000.0
1971,4061,1.6,8.0,8.2335,9900000000.0,9900000000.0
1972,4063,1.6,8.0,8.1862,9900000000.0,9900000000.0
1973,4065,1.6,7.0,8.146,9900000000.0,9900000000.0
1974,4067,1.6,6.1,8.0988,9900000000.0,9900000000.0
1975,4069,1.6,8.4,8.0585,9900000000.0,9900000000.0
1976,4071,1.6,7.3,8.0112,9900000000.0,9900000000.0
1977,4073,1.6,7.5,7.964,9900000000.0,9900000000.0
1978,4075,1.6,7.5,7.964,9900000000.0,9900000000.0
1979,4077,1.6,8.0,7.929,9900000000.0,9900000000.0
1980,4079,1.6,8.0,7.9167,9900000000.0,9900000000.0
1981,4081,1.6,7.0,7.8765,9900000000.0,9900000000.0
1982,4083,1.6,8.0,7.8292,9900000000.0,9900000000.0
1983,4085,1.6,8.0,7.7873,9900000000.0,9900000000.0
1984,4087,1.6,7.5,7.747,9900000000.0,9900000000.0
1985,4090,1.6,7.5,7.6997,9900000000.0,9900000000.0
1986,4091,1.6,7.5,7.6997,9900000000.0,9900000000.0
1987,4094,1.6,7.5,7.6525,9900000000.0,9900000000.0
1988,4096,1.6,7.0,7.6123,9900000000.0,9900000000.0
1989,4098,1.6,6.1,7.6123,9900000000.0,9900000000.0
1990,4100,1.6,6.1,7.565,9900000000.0,9900000000.0
1991,4102,1.6,8.0,7.523,9900000000.0,9900000000.0
1992,4104,1.6,6.5,7.4757,9900000000.0,9900000000.0
1993,4106,1.6,7.3,7.4757,9900000000.0,9900000000.0
1994,4108,1.6,7.0,7.4303,9900000000.0,9900000000.0
1995,4110,1.6,6.8,7.3883,9900000000.0,9900000000.0
1996,4112,1.6,7.0,7.341,9900000000.0,9900000000.0
1997,4114,1.6,6.8,7.3008,9900000000.0,9900000000.0
1998,4116,1.6,8.0,7.2535,9900000000.0,9900000000.0
1999,4118,1.6,8.0,7.2535,9900000000.0,9900000000.0
2000,4120,1.6,6.1,7.2185,9900000000.0,9900000000.0
2001,4122,1.6,6.8,7.1713,9900000000.0,9900000000.0
2002,4124,1.6,6.1,7.124,9900000000.0,9900000000.0
2003,4127,1.6,7.0,7.124,9900000000.0,9900000000.0
2004,4129,1.6,6.1,7.0768,9900000000.0,9900000000.0
2005,4131,1.6,6.1,7.0295,9900000000.0,9900000000.0
2006,4133,1.6,7.0,6.9893,9900000000.0,9900000000.0
2007,4135,1.6,6.1,6.942,9900000000.0,9900000000.0
2008,4137,1.6,8.4,6.942,9900000000.0,9900000000.0
2009,4139,1.6,7.3,6.9018,9900000000.0,9900000000.0
2010,4141,1.6,5.8,6.9018,9900000000.0,9900000000.0
2011,4143,1.6,6.1,6.8545,9900000000.0,9900000000.0
2012,4145,1.6,7.3,6.8125,9900000000.0,9900000000.0
2013,4147,1.6,7.3,6.8125,9900000000.0,9900000000.0
2014,4149,1.6,8.4,6.7653,9900000000.0,9900000000.0
2015,4151,1.6,7.3,6.725,9900000000.0,9900000000.0
2016,4153,1.6,6.5,6.725,9900000000.0,9900000000.0
2017,4155,1.6,8.0,6.725,9900000000.0,9900000000.0
2018,4157,1.6,7.3,6.725,9900000000.0,9900000000.0
2019,4159,1.6,8.0,6.6725,9900000000.0,9900000000.0
2020,4162,1.6,7.0,6.6375,9900000000.0,9900000000.0
2021,4163,1.6,7.3,6.6375,9900000000.0,9900000000.0
2022,4166,1.6,6.5,6.5903,9900000000.0,9900000000.0
2023,4168,1.6,8.0,6.5448,9900000000.0,9900000000.0
2024,4170,1.6,5.4,6.5448,9900000000.0,9900000000.0
2025,4172,1.6,8.0,6.5135,9900000000.0,9900000000.0
2026,4174,1.6,7.5,6.5135,9900000000.0,9900000000.0
2027,4176,1.6,8.0,6.4835,9900000000.0,9900000000.0
2028,4178,1.6,7.0,6.4521,9900000000.0,9900000000.0
2029,4180,1.6,7.5,6.4521,9900000000.0,9900000000.0
2030,4182,1.6,6.5,6.4182,9900000000.0,9900000000.0
2031,4184,1.6,7.5,6.4182,9900000000.0,9900000000.0
2032,4186,1.6,6.1,6.383,9900000000.0,9900000000.0
2033,4188,1.6,7.5,6.3517,9900000000.0,9900000000.0
2034,4190,1.6,6.1,6.3517,9900000000.0,9900000000.0
2035,4192,1.6,6.3,6.3517,9900000000.0,9900000000.0
2036,4194,1.6,7.5,6.3217,9900000000.0,9900000000.0
2037,4197,1.6,7.3,6.2865,9900000000.0,9900000000.0
2038,4198,1.6,7.3,6.2865,9900000000.0,9900000000.0
2039,4201,1.6,7.5,6.2604,9900000000.0,9900000000.0
2040,4203,1.6,6.1,6.2512,9900000000.0,9900000000.0
2041,4205,1.6,7.0,6.2212,9900000000.0,9900000000.0
2042,4207,1.6,7.5,6.1899,9900000000.0,9900000000.0
2043,4209,1.6,8.0,6.1899,9900000000.0,9900000000.0
2044,4211,1.6,7.3,6.1729,9900000000.0,9900000000.0
2045,4213,1.6,7.0,6.1599,9900000000.0,9900000000.0
2046,4215,1.6,6.1,6.1599,9900000000.0,9900000000.0
2047,4217,1.6,6.3,6.1155,9900000000.0,9900000000.0
2048,4219,1.6,6.8,6.1247,9900000000.0,9900000000.0
2049,4221,1.6,6.5,6.0894,9900000000.0,9900000000.0
2050,4223,1.6,6.1,6.0894,9900000000.0,9900000000.0
2051,4225,1.6,7.3,6.0894,9900000000.0,9900000000.0
2052,4227,1.6,7.5,6.0581,9900000000.0,9900000000.0
2053,4229,1.6,6.1,6.0581,9900000000.0,9900000000.0
2054,4232,1.6,7.5,6.0281,9900000000.0,9900000000.0
2055,4234,1.6,8.2,6.0281,9900000000.0,9900000000.0
2056,4236,1.6,8.0,5.9968,9900000000.0,9900000000.0
2057,4238,1.6,6.1,5.9968,9900000000.0,9900000000.0
2058,4240,1.6,8.2,5.9629,9900000000.0,9900000000.0
2059,4242,1.6,6.1,5.9629,9900000000.0,9900000000.0
2060,4244,1.6,7.3,5.9407,9900000000.0,9900000000.0
2061,4246,1.6,6.8,5.9316,9900000000.0,9900000000.0
2062,4248,1.6,6.1,5.9185,9900000000.0,9900000000.0
2063,4250,1.6,6.1,5.9277,9900000000.0,9900000000.0
2064,4252,1.6,6.1,5.9277,9900000000.0,9900000000.0
2065,4254,1.6,6.1,5.8964,9900000000.0,9900000000.0
2066,4256,1.6,6.1,5.8964,9900000000.0,9900000000.0
2067,4258,1.6,6.8,5.8572,9900000000.0,9900000000.0
2068,4260,1.6,7.3,5.8272,9900000000.0,9900000000.0
2069,4262,1.6,8.0,5.8272,9900000000.0,9900000000.0
2070,4265,1.6,8.0,5.7959,9900000000.0,9900000000.0
2071,4267,1.6,6.5,5.7959,9900000000.0,9900000000.0
2072,4269,1.6,8.0,5.7659,9900000000.0,9900000000.0
2073,4271,1.6,6.1,5.7659,9900000000.0,9900000000.0
2074,4273,1.6,6.1,5.7659,9900000000.0,9900000000.0
2075,4275,1.6,6.1,5.7307,9900000000.0,9900000000.0
2076,4277,1.6,7.0,5.7307,9900000000.0,9900000000.0
2077,4279,1.6,6.1,5.7307,9900000000.0,9900000000.0
2078,4281,1.6,6.1,5.6993,9900000000.0,9900000000.0
2079,4283,1.6,6.8,5.6993,9900000000.0,9900000000.0
2080,4285,1.6,6.1,5.6993,9900000000.0,9900000000.0
2081,4287,1.6,7.3,5.6733,9900000000.0,9900000000.0
2082,4289,1.6,5.4,5.6641,9900000000.0,9900000000.0
2083,4291,1.6,7.7,5.6341,9900000000.0,9900000000.0
2084,4293,1.6,7.3,5.6341,9900000000.0,9900000000.0
2085,4295,1.6,6.8,5.6028,9900000000.0,9900000000.0
2086,4297,1.6,6.1,5.6028,9900000000.0,9900000000.0
2087,4299,1.6,7.5,5.5689,9900000000.0,9900000000.0
2088,4302,1.6,6.5,5.5689,9900000000.0,9900000000.0
2089,4304,1.6,8.0,5.5376,9900000000.0,9900000000.0
2090,4306,1.6,7.3,5.5376,9900000000.0,9900000000.0
2091,4308,1.6,6.3,5.5376,9900000000.0,9900000000.0
2092,4310,1.6,8.2,5.4984,9900000000.0,9900000000.0
2093,4312,1.6,8.4,5.5076,9900000000.0,9900000000.0
2094,4314,1.6,7.3,5.4723,9900000000.0,9900000000.0
2095,4316,1.6,5.4,5.4723,9900000000.0,9900000000.0
2096,4318,1.6,6.8,5.4723,9900000000.0,9900000000.0
2097,4320,1.6,8.2,5.5023,9900000000.0,9900000000.0
2098,4322,1.6,8.0,5.5023,9900000000.0,9900000000.0
2099,4324,1.6,7.3,5.5023,9900000000.0,9900000000.0
2100,4326,1.6,6.1,5.5023,9900000000.0,9900000000.0
2101,4328,1.6,7.5,5.4723,9900000000.0,9900000000.0
2102,4330,1.6,6.1,5.4723,9900000000.0,9900000000.0
2103,4332,1.6,6.3,5.4723,9900000000.0,9900000000.0
2104,4334,1.6,8.2,5.441,9900000000.0,9900000000.0
2105,4337,1.6,5.4,5.441,9900000000.0,9900000000.0
2106,4339,1.6,7.3,5.4058,9900000000.0,9900000000.0
2107,4341,1.6,7.0,5.4058,9900000000.0,9900000000.0
2108,4343,1.6,5.4,5.3719,9900000000.0,9900000000.0
2109,4345,1.6,7.0,5.3719,9900000000.0,9900000000.0
2110,4347,1.6,8.0,5.3366,9900000000.0,9900000000.0
2111,4349,1.6,6.1,5.3366,9900000000.0,9900000000.0
2112,4351,1.6,5.4,5.3105,9900000000.0,9900000000.0
2113,4353,1.6,6.1,5.3105,9900000000.0,9900000000.0
2114,4355,1.6,7.3,5.3105,9900000000.0,9900000000.0
2115,4357,1.6,8.0,5.3105,9900000000.0,9900000000.0
2116,4359,1.6,6.1,5.3014,9900000000.0,9900000000.0
2117,4361,1.6,8.2,5.2753,9900000000.0,9900000000.0
2118,4363,1.6,7.0,5.2753,9900000000.0,9900000000.0
2119,4365,1.6,6.1,5.2753,9900000000.0,9900000000.0
2120,4367,1.6,7.5,5.2753,9900000000.0,9900000000.0
2121,4370,1.6,7.0,5.2753,9900000000.0,9900000000.0
2122,4372,1.6,8.2,5.244,9900000000.0,9900000000.0
2123,4374,1.6,6.5,5.2088,9900000000.0,9900000000.0
2124,4376,1.6,7.5,4.9648,9900000000.0,9900000000.0
2125,4378,1.6,7.0,4.8351,9900000000.0,9900000000.0
2126,4380,1.6,6.8,4.7364,9900000000.0,9900000000.0
2127,4382,1.6,6.1,4.6876,9900000000.0,9900000000.0
2128,4384,1.6,6.8,4.6349,9900000000.0,9900000000.0
2129,4386,1.6,7.5,4.5919,9900000000.0,9900000000.0
2130,4388,1.6,8.0,4.5626,9900000000.0,9900000000.0
2131,4390,1.6,6.1,4.5402,9900000000.0,9900000000.0
2132,4392,1.6,7.0,4.5167,9900000000.0,9900000000.0
2133,4394,1.6,8.0,4.465,9900000000.0,9900000000.0
2134,4396,1.6,8.4,4.465,9900000000.0,9900000000.0
2135,4398,1.6,5.4,4.4415,9900000000.0,9900000000.0
2136,4400,1.6,5.4,4.4191,9900000000.0,9900000000.0
2137,4402,1.6,7.5,4.3927,9900000000.0,9900000000.0
2138,4404,1.6,8.0,4.3663,9900000000.0,9900000000.0
2139,4406,1.6,7.0,4.3663,9900000000.0,9900000000.0
2140,4409,1.6,7.5,4.3468,9900000000.0,9900000000.0
2141,4411,1.6,7.5,4.3468,9900000000.0,9900000000.0
2142,4413,1.6,7.0,4.3204,9900000000.0,9900000000.0
2143,4415,1.6,6.1,4.3204,9900000000.0,9900000000.0
2144,4417,1.6,7.5,4.3204,9900000000.0,9900000000.0
2145,4419,1.6,6.5,4.2911,9900000000.0,9900000000.0
2146,4421,1.6,8.0,4.2911,9900000000.0,9900000000.0
2147,4423,1.6,7.5,4.2716,9900000000.0,9900000000.0
2148,4425,1.6,6.1,4.2716,9900000000.0,9900000000.0
2149,4427,1.6,5.4,4.2716,9900000000.0,9900000000.0
2150,4429,1.6,6.1,4.2716,9900000000.0,9900000000.0
2151,4431,1.6,7.5,4.2482,9900000000.0,9900000000.0
2152,4433,1.6,5.4,4.2247,9900000000.0,9900000000.0
2153,4435,1.6,7.5,4.2247,9900000000.0,9900000000.0
2154,4437,1.6,7.5,4.1993,9900000000.0,9900000000.0
2155,4439,1.6,6.8,4.1993,9900000000.0,9900000000.0
2156,4442,1.6,6.8,4.1759,9900000000.0,9900000000.0
2157,4444,1.6,6.1,4.1759,9900000000.0,9900000000.0
2158,4446,1.6,6.1,4.1759,9900000000.0,9900000000.0
2159,4448,1.6,5.4,4.1495,9900000000.0,9900000000.0
2160,4450,1.6,8.0,4.1495,9900000000.0,9900000000.0
2161,4452,1.6,6.3,4.1241,9900000000.0,9900000000.0
2162,4454,1.6,6.1,4.1241,9900000000.0,9900000000.0
2163,4456,1.6,7.0,4.1241,9900000000.0,9900000000.0
2164,4458,1.6,5.4,4.1007,9900000000.0,9900000000.0
